Recording	Participant	Timeline	TOI	Interval	Media	Group1	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
suvin	suvin	Timeline1	t2-viewing	1	condition-3		Saccade	Whole	150	60240	60257	17						80.01	45.93	45.93	1.83	o	o	0.757	0.78232	0.76824	0.71852
suvin	suvin	Timeline1	t2-viewing	1	condition-3	Tag5	Fixation	Whole	145	60257	60523	266	o	1	0.76824	0.71852	3.45894										
suvin	suvin	Timeline1	t2-viewing	1	condition-3		Saccade	Partial	151	60523	60573	50							139.15	245.66		o		0.76824	0.71852		
suvin	suvin	Timeline1	t2-viewing	1	condition-3		Saccade	Partial	152	60606	60639	33							58.58	72.25			i			0.62615	0.53251
suvin	suvin	Timeline1	t2-viewing	1	condition-3	Tag3	Fixation	Whole	146	60639	60956	316	i	1	0.62615	0.53251	3.42109										
suvin	suvin	Timeline1	t2-viewing	1	condition-3		Saccade	Whole	153	60956	61006	50						169.46	154.32	188.99	7.73	i	h	0.62615	0.53251	0.45654	0.50094
suvin	suvin	Timeline1	t2-viewing	1	condition-3	Tag3	Fixation	Whole	147	61006	61189	183	h	1	0.45654	0.50094	3.34635										
suvin	suvin	Timeline1	t2-viewing	1	condition-3		Saccade	Whole	154	61189	61222	33						320.01	60.95	84.03	2.32	h	h	0.45654	0.50094	0.5024	0.53941
suvin	suvin	Timeline1	t2-viewing	1	condition-3	Tag3	Fixation	Whole	148	61222	61388	166	h	1	0.5024	0.53941	3.29802										
suvin	suvin	Timeline1	t2-viewing	1	condition-3		Saccade	Whole	155	61388	61422	33						10.86	165.79	186.03	6.12	h	i	0.5024	0.53941	0.63575	0.51384
suvin	suvin	Timeline1	t2-viewing	1	condition-3	Tag3	Fixation	Whole	149	61422	61904	483	i	1	0.63575	0.51384	3.25894										
suvin	suvin	Timeline1	t2-viewing	1	condition-3		Saccade	Whole	156	61904	61921	17						156.38	43.3	43.3	0.78	i	i	0.63575	0.51384	0.61943	0.5067
suvin	suvin	Timeline1	t2-viewing	1	condition-3	Tag3	Fixation	Whole	150	61921	62653	732	i	1	0.61943	0.5067	3.35471										
suvin	suvin	Timeline1	t2-viewing	1	condition-3		Saccade	Partial	157	62653	62686	33							187.91	210.62		i		0.61943	0.5067		
suvin	suvin	Timeline1	acclimation	1	acclimation		Saccade	Partial	1	0	46	46							60.47	113.18						0.49762	0.51063
suvin	suvin	Timeline1	acclimation	1	acclimation		Fixation	Whole	1	46	229	183			0.49762	0.51063	3.9552										
suvin	suvin	Timeline1	acclimation	1	acclimation		Saccade	Whole	2	229	279	50						129.99	209.37	227.12	10.92			0.49762	0.51063	0.30146	0.27675
suvin	suvin	Timeline1	acclimation	1	acclimation		Fixation	Whole	2	279	379	100			0.30146	0.27675	3.87418										
suvin	suvin	Timeline1	acclimation	1	acclimation		Saccade	Whole	3	379	429	50						148.96	96.31	154.34	4.69			0.30146	0.27675	0.19837	0.21472
suvin	suvin	Timeline1	acclimation	1	acclimation		Fixation	Whole	3	429	761	333			0.19837	0.21472	3.41732										
suvin	suvin	Timeline1	acclimation	1	acclimation		Saccade	Whole	4	761	845	83						354.68	231.12	414.21	19.18			0.19837	0.21472	0.60358	0.25248
suvin	suvin	Timeline1	acclimation	1	acclimation		Fixation	Whole	4	845	1128	283			0.60358	0.25248	3.30686										
suvin	suvin	Timeline1	acclimation	1	acclimation		Saccade	Whole	5	1128	1194	67						242.36	140.61	286.81	8.98			0.60358	0.25248	0.46755	0.51226
suvin	suvin	Timeline1	acclimation	1	acclimation		Fixation	Whole	5	1194	1743	549			0.46755	0.51226	3.34746										
suvin	suvin	Timeline1	acclimation	1	acclimation		Saccade	Whole	6	1743	1777	33						23.18	45.24	58.96	1.71			0.46755	0.51226	0.50062	0.49811
suvin	suvin	Timeline1	acclimation	1	acclimation		Fixation	Whole	6	1777	2109	333			0.50062	0.49811	3.27205										
suvin	suvin	Timeline1	acclimation	1	acclimation		Saccade	Whole	7	2109	2143	33						191.21	52.04	59.51	1.58			0.50062	0.49811	0.46588	0.50499
suvin	suvin	Timeline1	acclimation	1	acclimation		Fixation	Whole	7	2143	2559	416			0.46588	0.50499	3.29956										
suvin	suvin	Timeline1	acclimation	1	acclimation		Saccade	Whole	8	2559	2608	50						170.03	138.33	237.12	7.13			0.46588	0.50499	0.31863	0.4791
suvin	suvin	Timeline1	acclimation	1	acclimation		Fixation	Whole	8	2608	2775	167			0.31863	0.4791	3.29394										
suvin	suvin	Timeline1	acclimation	1	acclimation		Saccade	Whole	9	2775	2825	50						191.25	95.55	119.73	4.55			0.31863	0.4791	0.21945	0.49883
suvin	suvin	Timeline1	acclimation	1	acclimation		Fixation	Whole	9	2825	2991	166			0.21945	0.49883	3.30403										
suvin	suvin	Timeline1	acclimation	1	acclimation		Saccade	Whole	10	2991	3058	66						30.2	209.59	363.02	14.04			0.21945	0.49883	0.49533	0.33827
suvin	suvin	Timeline1	acclimation	1	acclimation		Fixation	Whole	10	3058	3257	200			0.49533	0.33827	3.29191										
suvin	suvin	Timeline1	acclimation	1	acclimation		Saccade	Whole	11	3257	3291	33						218.4	124.47	171.23	4.49			0.49533	0.33827	0.40963	0.40618
suvin	suvin	Timeline1	acclimation	1	acclimation		Fixation	Whole	11	3291	3457	166			0.40963	0.40618	3.31186										
suvin	suvin	Timeline1	acclimation	1	acclimation		Saccade	Whole	12	3457	3490	33						236.19	88.86	107.79	3.1			0.40963	0.40618	0.35883	0.48203
suvin	suvin	Timeline1	acclimation	1	acclimation		Fixation	Partial	12	3490	3674	183			0.35883	0.48203	3.46229										
suvin	suvin	Timeline1	acclimation	1	acclimation		Fixation	Partial	13	3690	3940	250			0.30931	0.65385	3.43817										
suvin	suvin	Timeline1	acclimation	1	acclimation		Saccade	Whole	13	3940	3990	50						70.93	100	176.32	5.17			0.30931	0.65385	0.36532	0.4918
suvin	suvin	Timeline1	acclimation	1	acclimation		Fixation	Whole	14	3990	4373	383			0.36532	0.4918	3.44952										
suvin	suvin	Timeline1	acclimation	1	acclimation		Saccade	Whole	14	4373	4389	17						333.05	39.33	39.33	0.83			0.36532	0.4918	0.38406	0.50133
